"congress","node","party"
95,8,"Republican"
95,9,"Democrat"
95,10,"Democrat"
95,11,"Democrat"
95,12,"Democrat"
95,13,"Republican"
95,14,"Democrat"
95,15,"Democrat"
95,16,"Republican"
95,17,"Democrat"
95,18,"Republican"
95,19,"Democrat"
95,20,"Democrat"
95,21,"Democrat"
95,22,"Democrat"
95,23,"Democrat"
95,24,"Democrat"
95,25,"Democrat"
95,26,"Democrat"
95,27,"Republican"
95,28,"Democrat"
95,29,"Republican"
95,30,"Republican"
95,31,"Democrat"
95,32,"Democrat"
95,33,"Democrat"
95,34,"Republican"
95,35,"Republican"
95,36,"Democrat"
95,37,"Democrat"
95,38,"Democrat"
95,39,"Democrat"
95,40,"Democrat"
95,41,"Democrat"
95,42,"Democrat"
95,43,"Republican"
95,44,"Democrat"
95,45,"Republican"
95,46,"Republican"
95,47,"Democrat"
95,48,"Democrat"
95,49,"Democrat"
95,50,"Democrat"
95,51,"Democrat"
95,52,"Democrat"
95,53,"Republican"
95,54,"Democrat"
95,55,"Democrat"
95,56,"Democrat"
95,57,"Democrat"
95,58,"Democrat"
95,59,"Republican"
95,60,"Democrat"
95,61,"Republican"
95,62,"Democrat"
95,63,"Democrat"
95,64,"Republican"
95,65,"Democrat"
95,66,"Republican"
95,67,"Republican"
95,68,"Republican"
95,69,"Democrat"
95,70,"Republican"
95,71,"Democrat"
95,72,"Democrat"
95,73,"Republican"
95,74,"Democrat"
95,75,"Democrat"
95,76,"Republican"
95,77,"Republican"
95,78,"Republican"
95,79,"Republican"
95,80,"Republican"
95,81,"Republican"
95,82,"Republican"
95,83,"Democrat"
95,84,"Republican"
95,85,"Democrat"
95,86,"Democrat"
95,87,"Democrat"
95,88,"Democrat"
95,89,"Republican"
95,90,"Republican"
95,91,"Democrat"
95,92,"Republican"
95,93,"Republican"
95,94,"Republican"
95,95,"Democrat"
95,96,"Democrat"
95,97,"Republican"
95,98,"Democrat"
95,99,"Democrat"
95,100,"Democrat"
95,101,"Democrat"
95,102,"Democrat"
95,103,"Democrat"
95,104,"Republican"
95,105,"Republican"
96,1,"Democrat"
96,2,"Democrat"
96,3,"Democrat"
96,4,"Democrat"
96,5,"Republican"
96,6,"Democrat"
96,7,"Republican"
96,8,"Democrat"
96,9,"Democrat"
96,10,"Republican"
96,11,"Democrat"
96,12,"Democrat"
96,13,"Republican"
96,14,"Republican"
96,15,"Democrat"
96,16,"Democrat"
96,17,"Republican"
96,18,"Democrat"
96,19,"Democrat"
96,20,"Democrat"
96,21,"Democrat"
96,22,"Democrat"
96,23,"Democrat"
96,24,"Democrat"
96,25,"Republican"
96,26,"Democrat"
96,27,"Republican"
96,28,"Democrat"
96,29,"Republican"
96,30,"Republican"
96,31,"Democrat"
96,32,"Republican"
96,33,"Republican"
96,34,"Democrat"
96,35,"Democrat"
96,36,"Democrat"
96,37,"Democrat"
96,38,"Republican"
96,39,"Democrat"
96,40,"Democrat"
96,41,"Democrat"
96,42,"Republican"
96,43,"Democrat"
96,44,"Democrat"
96,45,"Democrat"
96,46,"Democrat"
96,47,"Republican"
96,48,"Republican"
96,49,"Republican"
96,50,"Democrat"
96,51,"Democrat"
96,52,"Republican"
96,53,"Democrat"
96,54,"Democrat"
96,55,"Democrat"
96,56,"Democrat"
96,57,"Republican"
96,58,"Democrat"
96,59,"Democrat"
96,60,"Republican"
96,61,"Democrat"
96,62,"Democrat"
96,63,"Republican"
96,64,"Republican"
96,65,"Republican"
96,66,"Democrat"
96,67,"Republican"
96,68,"Democrat"
96,69,"Republican"
96,70,"Democrat"
96,71,"Democrat"
96,72,"Democrat"
96,73,"Republican"
96,74,"Democrat"
96,75,"Republican"
96,76,"Republican"
96,77,"Republican"
96,78,"Republican"
96,79,"Democrat"
96,80,"Republican"
96,81,"Democrat"
96,82,"Republican"
96,83,"Democrat"
96,84,"Republican"
96,85,"Democrat"
96,86,"Republican"
96,87,"Democrat"
96,88,"Republican"
96,89,"Republican"
96,90,"Republican"
96,91,"Democrat"
96,92,"Republican"
96,93,"Republican"
96,94,"Democrat"
96,95,"Democrat"
96,96,"Democrat"
96,97,"Democrat"
96,98,"Democrat"
96,99,"Democrat"
96,100,"Democrat"
96,101,"Republican"
96,102,"Republican"
97,1,"Republican"
97,2,"Democrat"
97,3,"Republican"
97,4,"Republican"
97,5,"Republican"
97,6,"Republican"
97,7,"Democrat"
97,8,"Democrat"
97,9,"Democrat"
97,10,"Republican"
97,11,"Democrat"
97,12,"Democrat"
97,13,"Republican"
97,14,"Democrat"
97,15,"Republican"
97,16,"Democrat"
97,17,"Republican"
97,18,"Democrat"
97,19,"Republican"
97,20,"Democrat"
97,21,"Republican"
97,22,"Democrat"
97,23,"Democrat"
97,24,"Republican"
97,25,"Republican"
97,26,"Republican"
97,27,"Democrat"
97,28,"Republican"
97,29,"Republican"
97,30,"Republican"
97,31,"Republican"
97,32,"Republican"
97,33,"Republican"
97,34,"Democrat"
97,35,"Democrat"
97,36,"Democrat"
97,37,"Democrat"
97,38,"Democrat"
97,39,"Republican"
97,40,"Republican"
97,41,"Democrat"
97,42,"Democrat"
97,43,"Democrat"
97,44,"Democrat"
97,45,"Democrat"
97,46,"Republican"
97,47,"Republican"
97,48,"Republican"
97,49,"Democrat"
97,50,"Republican"
97,51,"Democrat"
97,52,"Democrat"
97,53,"Democrat"
97,54,"Democrat"
97,55,"Democrat"
97,56,"Democrat"
97,57,"Republican"
97,58,"Republican"
97,59,"Republican"
97,60,"Democrat"
97,61,"Democrat"
97,62,"Republican"
97,63,"Republican"
97,64,"Republican"
97,65,"Republican"
97,66,"Democrat"
97,67,"Republican"
97,68,"Republican"
97,69,"Republican"
97,70,"Democrat"
97,71,"Democrat"
97,72,"Democrat"
97,73,"Republican"
97,74,"Democrat"
97,75,"Republican"
97,76,"Republican"
97,77,"Republican"
97,78,"Republican"
97,79,"Democrat"
97,80,"Republican"
97,81,"Republican"
97,82,"Democrat"
97,83,"Republican"
97,84,"Republican"
97,85,"Republican"
97,86,"Democrat"
97,87,"Democrat"
97,88,"Republican"
97,89,"Republican"
97,90,"Republican"
97,91,"Republican"
97,92,"Democrat"
97,93,"Democrat"
97,94,"Republican"
97,95,"Democrat"
97,96,"Republican"
97,97,"Democrat"
97,98,"Democrat"
97,99,"Democrat"
97,100,"Republican"
97,101,"Republican"
97,102,"Republican"
98,1,"Republican"
98,2,"Democrat"
98,3,"Republican"
98,4,"Republican"
98,5,"Republican"
98,6,"Republican"
98,7,"Democrat"
98,8,"Democrat"
98,9,"Democrat"
98,10,"Republican"
98,11,"Democrat"
98,12,"Democrat"
98,13,"Republican"
98,14,"Democrat"
98,15,"Republican"
98,16,"Democrat"
98,17,"Republican"
98,18,"Republican"
98,19,"Democrat"
98,20,"Republican"
98,21,"Democrat"
98,22,"Democrat"
98,23,"Democrat"
98,24,"Republican"
98,25,"Republican"
98,26,"Democrat"
98,27,"Republican"
98,28,"Republican"
98,29,"Republican"
98,30,"Republican"
98,31,"Republican"
98,32,"Republican"
98,33,"Republican"
98,34,"Democrat"
98,35,"Democrat"
98,36,"Democrat"
98,37,"Democrat"
98,38,"Republican"
98,39,"Democrat"
98,40,"Democrat"
98,41,"Republican"
98,42,"Democrat"
98,43,"Democrat"
98,44,"Democrat"
98,45,"Democrat"
98,46,"Republican"
98,47,"Republican"
98,48,"Republican"
98,49,"Democrat"
98,50,"Democrat"
98,51,"Republican"
98,52,"Democrat"
98,53,"Democrat"
98,54,"Democrat"
98,55,"Democrat"
98,56,"Republican"
98,57,"Republican"
98,58,"Republican"
98,59,"Republican"
98,60,"Democrat"
98,61,"Democrat"
98,62,"Democrat"
98,63,"Republican"
98,64,"Democrat"
98,65,"Republican"
98,66,"Republican"
98,67,"Republican"
98,68,"Democrat"
98,69,"Republican"
98,70,"Democrat"
98,71,"Democrat"
98,72,"Democrat"
98,73,"Republican"
98,74,"Republican"
98,75,"Republican"
98,76,"Republican"
98,77,"Republican"
98,78,"Republican"
98,79,"Democrat"
98,80,"Republican"
98,81,"Democrat"
98,82,"Republican"
98,83,"Republican"
98,84,"Republican"
98,85,"Democrat"
98,86,"Democrat"
98,87,"Republican"
98,88,"Republican"
98,89,"Republican"
98,90,"Republican"
98,91,"Democrat"
98,92,"Republican"
98,93,"Republican"
98,94,"Democrat"
98,95,"Republican"
98,96,"Republican"
98,97,"Democrat"
98,98,"Democrat"
98,99,"Republican"
98,100,"Democrat"
98,101,"Republican"
98,102,"Republican"
99,1,"Republican"
99,2,"Republican"
99,3,"Democrat"
99,4,"Republican"
99,5,"Republican"
99,6,"Democrat"
99,7,"Republican"
99,8,"Democrat"
99,9,"Democrat"
99,10,"Republican"
99,11,"Democrat"
99,12,"Republican"
99,13,"Democrat"
99,14,"Democrat"
99,15,"Republican"
99,16,"Democrat"
99,17,"Republican"
99,18,"Republican"
99,19,"Democrat"
99,20,"Democrat"
99,21,"Republican"
99,22,"Democrat"
99,23,"Democrat"
99,24,"Republican"
99,25,"Republican"
99,26,"Democrat"
99,27,"Democrat"
99,28,"Republican"
99,29,"Republican"
99,30,"Democrat"
99,31,"Republican"
99,32,"Republican"
99,33,"Republican"
99,34,"Republican"
99,35,"Democrat"
99,36,"Democrat"
99,37,"Democrat"
99,38,"Democrat"
99,39,"Republican"
99,40,"Democrat"
99,41,"Republican"
99,42,"Democrat"
99,43,"Democrat"
99,44,"Democrat"
99,45,"Democrat"
99,46,"Republican"
99,47,"Republican"
99,48,"Republican"
99,49,"Democrat"
99,50,"Republican"
99,51,"Democrat"
99,52,"Democrat"
99,53,"Democrat"
99,54,"Democrat"
99,55,"Democrat"
99,56,"Republican"
99,57,"Republican"
99,58,"Republican"
99,59,"Republican"
99,60,"Democrat"
99,61,"Democrat"
99,62,"Republican"
99,63,"Democrat"
99,64,"Democrat"
99,65,"Republican"
99,66,"Republican"
99,67,"Republican"
99,68,"Republican"
99,69,"Republican"
99,70,"Democrat"
99,71,"Democrat"
99,72,"Democrat"
99,73,"Democrat"
99,74,"Republican"
99,75,"Republican"
99,76,"Republican"
99,77,"Republican"
99,78,"Republican"
99,79,"Democrat"
99,80,"Republican"
99,81,"Democrat"
99,82,"Republican"
99,83,"Republican"
99,84,"Republican"
99,85,"Democrat"
99,86,"Democrat"
99,87,"Democrat"
99,88,"Republican"
99,89,"Republican"
99,90,"Republican"
99,91,"Republican"
99,92,"Democrat"
99,93,"Republican"
99,94,"Republican"
99,95,"Republican"
99,96,"Republican"
99,97,"Democrat"
99,98,"Democrat"
99,99,"Democrat"
99,100,"Republican"
99,101,"Republican"
99,102,"Republican"
100,1,"Republican"
100,2,"Democrat"
100,3,"Democrat"
100,4,"Republican"
100,5,"Republican"
100,6,"Republican"
100,7,"Democrat"
100,8,"Democrat"
100,9,"Democrat"
100,10,"Republican"
100,11,"Democrat"
100,12,"Republican"
100,13,"Democrat"
100,14,"Democrat"
100,15,"Republican"
100,16,"Republican"
100,17,"Democrat"
100,18,"Democrat"
100,19,"Democrat"
100,20,"Democrat"
100,21,"Democrat"
100,22,"Democrat"
100,23,"Democrat"
100,24,"Republican"
100,25,"Republican"
100,26,"Democrat"
100,27,"Democrat"
100,28,"Republican"
100,29,"Republican"
100,30,"Republican"
100,31,"Democrat"
100,32,"Republican"
100,33,"Republican"
100,34,"Republican"
100,35,"Democrat"
100,36,"Democrat"
100,37,"Democrat"
100,38,"Democrat"
100,39,"Republican"
100,40,"Democrat"
100,41,"Democrat"
100,42,"Democrat"
100,43,"Democrat"
100,44,"Democrat"
100,45,"Democrat"
100,46,"Republican"
100,47,"Republican"
100,48,"Democrat"
100,49,"Republican"
100,50,"Republican"
100,51,"Republican"
100,52,"Democrat"
100,53,"Democrat"
100,54,"Democrat"
100,55,"Democrat"
100,56,"Republican"
100,57,"Republican"
100,58,"Democrat"
100,59,"Republican"
100,60,"Republican"
100,61,"Democrat"
100,62,"Democrat"
100,63,"Republican"
100,64,"Democrat"
100,65,"Republican"
100,66,"Democrat"
100,67,"Democrat"
100,68,"Republican"
100,69,"Democrat"
100,70,"Democrat"
100,71,"Democrat"
100,72,"Democrat"
100,73,"Republican"
100,74,"Democrat"
100,75,"Republican"
100,76,"Republican"
100,77,"Republican"
100,78,"Republican"
100,79,"Democrat"
100,80,"Republican"
100,81,"Republican"
100,82,"Democrat"
100,83,"Republican"
100,84,"Democrat"
100,85,"Democrat"
100,86,"Democrat"
100,87,"Democrat"
100,88,"Republican"
100,89,"Republican"
100,90,"Republican"
100,91,"Republican"
100,92,"Democrat"
100,93,"Republican"
100,94,"Republican"
100,95,"Democrat"
100,96,"Republican"
100,97,"Democrat"
100,98,"Democrat"
100,99,"Democrat"
100,100,"Republican"
100,101,"Republican"
100,102,"Republican"
101,1,"Republican"
101,2,"Democrat"
101,3,"Democrat"
101,4,"Republican"
101,5,"Republican"
101,6,"Democrat"
101,7,"Republican"
101,8,"Democrat"
101,9,"Democrat"
101,10,"Democrat"
101,11,"Republican"
101,12,"Republican"
101,13,"Democrat"
101,14,"Democrat"
101,15,"Democrat"
101,16,"Republican"
101,17,"Democrat"
101,18,"Republican"
101,19,"Democrat"
101,20,"Democrat"
101,21,"Democrat"
101,22,"Democrat"
101,23,"Democrat"
101,24,"Democrat"
101,25,"Republican"
101,26,"Republican"
101,27,"Democrat"
101,28,"Democrat"
101,29,"Republican"
101,30,"Republican"
101,31,"Republican"
101,32,"Democrat"
101,33,"Republican"
101,34,"Republican"
101,35,"Democrat"
101,36,"Republican"
101,37,"Democrat"
101,38,"Democrat"
101,39,"Republican"
101,40,"Democrat"
101,41,"Democrat"
101,42,"Democrat"
101,43,"Democrat"
101,44,"Democrat"
101,45,"Democrat"
101,46,"Democrat"
101,47,"Republican"
101,48,"Republican"
101,49,"Republican"
101,50,"Republican"
101,51,"Republican"
101,52,"Republican"
101,53,"Democrat"
101,54,"Republican"
101,55,"Democrat"
101,56,"Democrat"
101,57,"Democrat"
101,58,"Democrat"
101,59,"Republican"
101,60,"Republican"
101,61,"Democrat"
101,62,"Democrat"
101,63,"Republican"
101,64,"Democrat"
101,65,"Democrat"
101,66,"Republican"
101,67,"Republican"
101,68,"Democrat"
101,69,"Democrat"
101,70,"Democrat"
101,71,"Democrat"
101,72,"Democrat"
101,73,"Democrat"
101,74,"Republican"
101,75,"Republican"
101,76,"Republican"
101,77,"Republican"
101,78,"Republican"
101,79,"Democrat"
101,80,"Republican"
101,81,"Republican"
101,82,"Democrat"
101,83,"Republican"
101,84,"Democrat"
101,85,"Democrat"
101,86,"Democrat"
101,87,"Democrat"
101,88,"Republican"
101,89,"Republican"
101,90,"Republican"
101,91,"Republican"
101,92,"Democrat"
101,93,"Republican"
101,94,"Democrat"
101,95,"Democrat"
101,96,"Republican"
101,97,"Democrat"
101,98,"Democrat"
101,99,"Republican"
101,100,"Democrat"
101,101,"Republican"
101,102,"Republican"
102,1,"Republican"
102,2,"Democrat"
102,3,"Democrat"
102,4,"Republican"
102,5,"Republican"
102,6,"Democrat"
102,7,"Republican"
102,8,"Democrat"
102,9,"Democrat"
102,10,"Democrat"
102,11,"Republican"
102,12,"Republican"
102,13,"Democrat"
102,14,"Democrat"
102,15,"Democrat"
102,16,"Democrat"
102,17,"Republican"
102,18,"Democrat"
102,19,"Republican"
102,20,"Democrat"
102,21,"Democrat"
102,22,"Democrat"
102,23,"Democrat"
102,24,"Republican"
102,25,"Republican"
102,26,"Democrat"
102,27,"Democrat"
102,28,"Republican"
102,29,"Republican"
102,30,"Republican"
102,31,"Democrat"
102,32,"Republican"
102,33,"Republican"
102,34,"Democrat"
102,35,"Republican"
102,36,"Democrat"
102,37,"Democrat"
102,38,"Republican"
102,39,"Democrat"
102,40,"Democrat"
102,41,"Democrat"
102,42,"Democrat"
102,43,"Democrat"
102,44,"Democrat"
102,45,"Democrat"
102,46,"Republican"
102,47,"Democrat"
102,48,"Republican"
102,49,"Republican"
102,50,"Republican"
102,51,"Republican"
102,52,"Democrat"
102,53,"Republican"
102,54,"Democrat"
102,55,"Democrat"
102,56,"Democrat"
102,57,"Democrat"
102,58,"Republican"
102,59,"Republican"
102,60,"Democrat"
102,61,"Democrat"
102,62,"Democrat"
102,63,"Republican"
102,64,"Republican"
102,65,"Democrat"
102,66,"Republican"
102,67,"Democrat"
102,68,"Democrat"
102,69,"Democrat"
102,70,"Democrat"
102,71,"Democrat"
102,72,"Democrat"
102,73,"Democrat"
102,74,"Republican"
102,75,"Republican"
102,76,"Republican"
102,77,"Republican"
102,78,"Democrat"
102,79,"Republican"
102,80,"Republican"
102,81,"Democrat"
102,82,"Democrat"
102,83,"Republican"
102,84,"Democrat"
102,85,"Republican"
102,86,"Democrat"
102,87,"Democrat"
102,88,"Democrat"
102,89,"Republican"
102,90,"Republican"
102,91,"Republican"
102,92,"Republican"
102,93,"Democrat"
102,94,"Democrat"
102,95,"Republican"
102,96,"Democrat"
102,97,"Republican"
102,98,"Democrat"
102,99,"Democrat"
102,100,"Republican"
102,101,"Democrat"
102,102,"Republican"
102,103,"Republican"
103,1,"Democrat"
103,2,"Democrat"
103,3,"Democrat"
103,4,"Republican"
103,5,"Republican"
103,6,"Democrat"
103,7,"Republican"
103,8,"Democrat"
103,9,"Democrat"
103,10,"Democrat"
103,11,"Democrat"
103,12,"Republican"
103,13,"Democrat"
103,14,"Democrat"
103,15,"Democrat"
103,16,"Democrat"
103,17,"Republican"
103,18,"Democrat"
103,19,"Republican"
103,20,"Republican"
103,21,"Democrat"
103,22,"Democrat"
103,23,"Democrat"
103,24,"Republican"
103,25,"Republican"
103,26,"Democrat"
103,27,"Democrat"
103,28,"Republican"
103,29,"Republican"
103,30,"Republican"
103,31,"Democrat"
103,32,"Republican"
103,33,"Republican"
103,34,"Democrat"
103,35,"Republican"
103,36,"Democrat"
103,37,"Democrat"
103,38,"Republican"
103,39,"Democrat"
103,40,"Democrat"
103,41,"Democrat"
103,42,"Democrat"
103,43,"Democrat"
103,44,"Democrat"
103,45,"Democrat"
103,46,"Republican"
103,47,"Democrat"
103,48,"Republican"
103,49,"Republican"
103,50,"Republican"
103,51,"Republican"
103,52,"Democrat"
103,53,"Republican"
103,54,"Democrat"
103,55,"Democrat"
103,56,"Democrat"
103,57,"Democrat"
103,58,"Republican"
103,59,"Republican"
103,60,"Democrat"
103,61,"Democrat"
103,62,"Democrat"
103,63,"Republican"
103,64,"Republican"
103,65,"Democrat"
103,66,"Republican"
103,67,"Republican"
103,68,"Democrat"
103,69,"Democrat"
103,70,"Democrat"
103,71,"Democrat"
103,72,"Democrat"
103,73,"Republican"
103,74,"Republican"
103,75,"Republican"
103,76,"Republican"
103,77,"Republican"
103,78,"Democrat"
103,79,"Republican"
103,80,"Democrat"
103,81,"Democrat"
103,82,"Republican"
103,83,"Democrat"
103,84,"Republican"
103,85,"Democrat"
103,86,"Democrat"
103,87,"Republican"
103,88,"Republican"
103,89,"Democrat"
103,90,"Republican"
103,91,"Republican"
103,92,"Republican"
103,93,"Democrat"
103,94,"Democrat"
103,95,"Republican"
103,96,"Republican"
103,97,"Democrat"
103,98,"Democrat"
103,99,"Democrat"
103,100,"Democrat"
103,101,"Democrat"
103,102,"Republican"
103,103,"Republican"
104,1,"Democrat"
104,2,"Democrat"
104,3,"Republican"
104,4,"Republican"
104,5,"Republican"
104,6,"Republican"
104,7,"Republican"
104,8,"Democrat"
104,9,"Democrat"
104,10,"Democrat"
104,11,"Democrat"
104,12,"Republican"
104,13,"Democrat"
104,14,"Republican"
104,15,"Democrat"
104,16,"Democrat"
104,17,"Democrat"
104,18,"Republican"
104,19,"Democrat"
104,20,"Republican"
104,21,"Republican"
104,22,"Democrat"
104,23,"Democrat"
104,24,"Democrat"
104,25,"Republican"
104,26,"Republican"
104,27,"Democrat"
104,28,"Democrat"
104,29,"Republican"
104,30,"Republican"
104,31,"Republican"
104,32,"Democrat"
104,33,"Republican"
104,34,"Republican"
104,35,"Republican"
104,36,"Democrat"
104,37,"Republican"
104,38,"Democrat"
104,39,"Democrat"
104,40,"Republican"
104,41,"Republican"
104,42,"Democrat"
104,43,"Democrat"
104,44,"Democrat"
104,45,"Democrat"
104,46,"Republican"
104,47,"Democrat"
104,48,"Republican"
104,49,"Democrat"
104,50,"Republican"
104,51,"Republican"
104,52,"Republican"
104,53,"Republican"
104,54,"Democrat"
104,55,"Republican"
104,56,"Democrat"
104,57,"Democrat"
104,58,"Democrat"
104,59,"Democrat"
104,60,"Republican"
104,61,"Republican"
104,62,"Democrat"
104,63,"Democrat"
104,64,"Democrat"
104,65,"Republican"
104,66,"Republican"
104,67,"Democrat"
104,68,"Republican"
104,69,"Republican"
104,70,"Democrat"
104,71,"Democrat"
104,72,"Republican"
104,73,"Democrat"
104,74,"Republican"
104,75,"Republican"
104,76,"Republican"
104,77,"Republican"
104,78,"Democrat"
104,79,"Republican"
104,80,"Republican"
104,81,"Republican"
104,82,"Democrat"
104,83,"Democrat"
104,84,"Republican"
104,85,"Democrat"
104,86,"Republican"
104,87,"Republican"
104,88,"Republican"
104,89,"Republican"
104,90,"Republican"
104,91,"Republican"
104,92,"Republican"
104,93,"Republican"
104,94,"Democrat"
104,95,"Democrat"
104,96,"Republican"
104,97,"Republican"
104,98,"Democrat"
104,99,"Democrat"
104,100,"Democrat"
104,101,"Democrat"
104,102,"Democrat"
104,103,"Republican"
104,104,"Republican"
105,1,"Democrat"
105,2,"Republican"
105,3,"Republican"
105,4,"Republican"
105,5,"Republican"
105,6,"Republican"
105,7,"Republican"
105,8,"Democrat"
105,9,"Republican"
105,10,"Democrat"
105,11,"Democrat"
105,12,"Republican"
105,13,"Republican"
105,14,"Democrat"
105,15,"Democrat"
105,16,"Democrat"
105,17,"Republican"
105,18,"Democrat"
105,19,"Republican"
105,20,"Democrat"
105,21,"Republican"
105,22,"Democrat"
105,23,"Democrat"
105,24,"Republican"
105,25,"Republican"
105,26,"Democrat"
105,27,"Democrat"
105,28,"Republican"
105,29,"Republican"
105,30,"Republican"
105,31,"Democrat"
105,32,"Republican"
105,33,"Republican"
105,34,"Democrat"
105,35,"Republican"
105,36,"Democrat"
105,37,"Democrat"
105,38,"Republican"
105,39,"Republican"
105,40,"Democrat"
105,41,"Democrat"
105,42,"Democrat"
105,43,"Democrat"
105,44,"Republican"
105,45,"Democrat"
105,46,"Republican"
105,47,"Democrat"
105,48,"Republican"
105,49,"Republican"
105,50,"Republican"
105,51,"Republican"
105,52,"Democrat"
105,53,"Republican"
105,54,"Republican"
105,55,"Democrat"
105,56,"Democrat"
105,57,"Democrat"
105,58,"Republican"
105,59,"Republican"
105,60,"Democrat"
105,61,"Democrat"
105,62,"Democrat"
105,63,"Republican"
105,64,"Republican"
105,65,"Democrat"
105,66,"Republican"
105,67,"Republican"
105,68,"Democrat"
105,69,"Democrat"
105,70,"Republican"
105,71,"Democrat"
105,72,"Republican"
105,73,"Republican"
105,74,"Republican"
105,75,"Democrat"
105,76,"Republican"
105,77,"Republican"
105,78,"Republican"
105,79,"Democrat"
105,80,"Democrat"
105,81,"Republican"
105,82,"Democrat"
105,83,"Democrat"
105,84,"Republican"
105,85,"Republican"
105,86,"Republican"
105,87,"Republican"
105,88,"Republican"
105,89,"Republican"
105,90,"Republican"
105,91,"Democrat"
105,92,"Democrat"
105,93,"Republican"
105,94,"Republican"
105,95,"Democrat"
105,96,"Democrat"
105,97,"Democrat"
105,98,"Democrat"
105,99,"Democrat"
105,100,"Republican"
105,101,"Republican"
106,1,"Democrat"
106,2,"Republican"
106,3,"Republican"
106,4,"Republican"
106,5,"Republican"
106,6,"Republican"
106,7,"Republican"
106,8,"Republican"
106,9,"Democrat"
106,10,"Democrat"
106,11,"Democrat"
106,12,"Republican"
106,13,"Republican"
106,14,"Democrat"
106,15,"Democrat"
106,16,"Democrat"
106,17,"Republican"
106,18,"Democrat"
106,19,"Republican"
106,20,"Democrat"
106,21,"Republican"
106,22,"Democrat"
106,23,"Democrat"
106,24,"Democrat"
106,25,"Republican"
106,26,"Republican"
106,27,"Democrat"
106,28,"Republican"
106,29,"Democrat"
106,30,"Republican"
106,31,"Republican"
106,32,"Democrat"
106,33,"Republican"
106,34,"Republican"
106,35,"Republican"
106,36,"Republican"
106,37,"Democrat"
106,38,"Democrat"
106,39,"Republican"
106,40,"Republican"
106,41,"Democrat"
106,42,"Democrat"
106,43,"Democrat"
106,44,"Democrat"
106,45,"Republican"
106,46,"Democrat"
106,47,"Republican"
106,48,"Democrat"
106,49,"Republican"
106,50,"Republican"
106,51,"Republican"
106,52,"Republican"
106,53,"Democrat"
106,54,"Republican"
106,55,"Republican"
106,56,"Democrat"
106,57,"Democrat"
106,58,"Democrat"
106,59,"Republican"
106,60,"Republican"
106,61,"Democrat"
106,62,"Democrat"
106,63,"Democrat"
106,64,"Republican"
106,65,"Democrat"
106,66,"Democrat"
106,67,"Democrat"
106,68,"Republican"
106,69,"Democrat"
106,70,"Democrat"
106,71,"Republican"
106,72,"Republican"
106,73,"Republican"
106,74,"Republican"
106,75,"Republican"
106,76,"Democrat"
106,77,"Republican"
106,78,"Republican"
106,79,"Republican"
106,80,"Republican"
106,81,"Democrat"
106,82,"Democrat"
106,83,"Republican"
106,84,"Democrat"
106,85,"Democrat"
106,86,"Republican"
106,87,"Republican"
106,88,"Republican"
106,89,"Republican"
106,90,"Republican"
106,91,"Republican"
106,92,"Republican"
106,93,"Democrat"
106,94,"Democrat"
106,95,"Republican"
106,96,"Republican"
106,97,"Democrat"
106,98,"Democrat"
106,99,"Democrat"
106,100,"Democrat"
106,101,"Democrat"
106,102,"Republican"
106,103,"Republican"
107,1,"Republican"
107,2,"Republican"
107,3,"Republican"
107,4,"Republican"
107,5,"Republican"
107,6,"Republican"
107,7,"Republican"
107,8,"Republican"
107,9,"Democrat"
107,10,"Democrat"
107,11,"Democrat"
107,12,"Republican"
107,13,"Republican"
107,14,"Democrat"
107,15,"Democrat"
107,16,"Democrat"
107,17,"Democrat"
107,18,"Democrat"
107,19,"Democrat"
107,20,"Democrat"
107,21,"Democrat"
107,22,"Democrat"
107,23,"Democrat"
107,24,"Republican"
107,25,"Republican"
107,26,"Democrat"
107,27,"Republican"
107,28,"Democrat"
107,29,"Republican"
107,30,"Republican"
107,31,"Democrat"
107,32,"Republican"
107,33,"Republican"
107,34,"Republican"
107,35,"Republican"
107,36,"Democrat"
107,37,"Democrat"
107,38,"Republican"
107,39,"Republican"
107,40,"Democrat"
107,41,"Democrat"
107,42,"Democrat"
107,43,"Democrat"
107,44,"Democrat"
107,45,"Democrat"
107,46,"Democrat"
107,47,"Democrat"
107,48,"Democrat"
107,49,"Republican"
107,50,"Republican"
107,51,"Democrat"
107,52,"Republican"
107,53,"Democrat"
107,54,"Republican"
107,55,"Republican"
107,56,"Democrat"
107,57,"Republican"
107,58,"Democrat"
107,59,"Republican"
107,60,"Republican"
107,61,"Democrat"
107,62,"Democrat"
107,63,"Democrat"
107,64,"Republican"
107,65,"Democrat"
107,66,"Democrat"
107,67,"Democrat"
107,68,"Republican"
107,69,"Democrat"
107,70,"Democrat"
107,71,"Republican"
107,72,"Republican"
107,73,"Republican"
107,74,"Republican"
107,75,"Republican"
107,76,"Democrat"
107,77,"Republican"
107,78,"Republican"
107,79,"Republican"
107,80,"Democrat"
107,81,"Democrat"
107,82,"Republican"
107,83,"Democrat"
107,84,"Democrat"
107,85,"Republican"
107,86,"Republican"
107,87,"Republican"
107,88,"Republican"
107,89,"Republican"
107,90,"Republican"
107,91,"Republican"
107,92,"Democrat"
107,93,"Democrat"
107,94,"Republican"
107,95,"Republican"
107,96,"Democrat"
107,97,"Democrat"
107,98,"Democrat"
107,99,"Democrat"
107,100,"Democrat"
107,101,"Democrat"
107,102,"Republican"
107,103,"Republican"
108,1,"Republican"
108,2,"Republican"
108,3,"Republican"
